ID	LEXIBANK_ID	SUBGROUP	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	COGID	TONE_CLASS	TONE_VALUE	RATLIFF_LANGUAGE	RATLIFF_TOKENS	RATLIFF_INDEX	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	STRICT_COGID	LOOSE_COGID	ALIGNMENT	STRUCTURE	CROSSIDS	NETWORK_COGID	MORPHEMES	NETWORK2COGID
59	BiaoMin-336_axe-1	Mienic	AXE	axe	斧子	BiaoMin	Biao Min	biao1254	b əu ³⁵	677	16	阴上	³⁵	BiaoMon	b əu ³	0	1 7 8	AXT	PE2	1	1.P.C 1.E.V 1.2.T	1.6 3.0 1.0	bəu³⁵	0	102	39	10	b əu ³⁵	i n t	102	39	AXE	102
60	ZaoMin-336_axe-1	Mienic	AXE	axe	斧子	ZaoMin	Zao Min	dzao1238	b u ²⁴	677	16	阴上.*阳平	²⁴	DzaoMin	p u ³	0	1 7 8	AXT	PY2	13	13.P.C 13.Y.V 13.2.T	1.6 3.0 1.0	bu²⁴	0	102	39	10	b u ²⁴	i n t	102	39	AXE	102
61	WhiteHmong-1088_bad-1	Hmongic	BAD	bad		WhiteHmong	White Hmong	hmon1333	pʰ e ²¹³	1292	38	⁴	²¹³	HmongDaw	p u/w a ⁴	0	1 7 8	AXT	PE6	12	12.P.C 12.E.V 12.6.T	1.6 3.0 1.0	pʰe²¹³	0	125	40	18	pʰ e ²¹³	i n t	125	43	BAD	125
62	EasternLuobuohe-595_bad-1	Hmongic	BAD	bad	坏	EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + ts a ⁵⁵	1292	38	轻声 上.*上	⁰² ⁵⁵	Luopohe	v u ᴮ/²	0	1 7 8 9 2 7 8	AXT_AXT	TE6_CA5	3	3.T.C 3.E.V 3.6.T 3._._ 3.C.C 3.A.V 3.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tə⁰/²+tsa⁵⁵	0	120 121	41	14	t ə ⁰/² + ts a ⁵⁵	i n t + i n t	120 121	45	_bad BAD	120
63	WesternLuobuohe-595_bad-1	Hmongic	BAD	bad	坏	WesternLuobuohe	Luobuohe, Western	luop1235	t ə ⁰/² + ts ɑ ⁵⁵	1292	38	轻声 上.*阴平.*上	⁰² ⁵⁵	Luopohe	v u ᴮ/²	0	1 7 8 9 2 7 8	AXT_AXT	TE6_CA5	10	10.T.C 10.E.V 10.6.T 10._._ 10.C.C 10.A.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tə⁰/²+tsɑ⁵⁵	0	120 121	41	14	t ə ⁰/² + ts ɑ ⁵⁵	i n t + i n t	120 121	45	_bad BAD	120
64	SouthernGuizhouChuanqiandian-595_bad-1	Hmongic	BAD	bad	坏	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	p ə ¹¹	1292	38	阳上	¹¹	CentralMashanHmong	p əa ⁴	0	1 7 8	AXT	PE1	8	8.P.C 8.E.V 8.1.T	1.6 3.0 1.0	pə¹¹	0	125	40	18	p ə ¹¹	i n t	125	43	BAD	125
65	WesternXiangxi-595_bad-1	Hmongic	BAD	bad	坏	WesternXiangxi	Xiangxi, West	west2430	tɕ ɑ ⁴⁴	1292	38	阴上.阴入.*阴平	⁴⁴	WesternXiangxiMiao	p ɑ ⁴	0	2 7 8	AXT	CA5	11	11.C.C 11.A.V 11.5.T	1.6 3.0 1.0	tɕɑ⁴⁴	0	121	42	14	tɕ ɑ ⁴⁴	i n t	121	45	BAD	121
66	NorthernQiandong-595_bad-2	Hmongic	BAD	bad	坏	NorthernQiandong	Qiandong, North	nort2747	q a ³³ + ɬʲ a ⁵⁵	1292	38	阴平.*阴平 *不明	³³ ⁵⁵	NorthernQiandongMiao	p a ⁴	0	1 7 8 9 5 7 8	AXT_AXT	KA4_LA5	7	7.K.C 7.A.V 7.4.T 7._._ 7.L.C 7.A.V 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qa³³+ɬʲa⁵⁵	0	119 127	44	13	q a ³³ + ɬʲ a ⁵⁵	i n t + i n t	119 127	44	BAD _bad	119
67	WhiteHmong-634_thebamboo-1	Hmongic	BAMBOO	the bamboo		WhiteHmong	White Hmong	hmon1333	ɕ o ŋ ⁵⁵	1927	379	¹	⁵⁵	HmongDaw	ʰl̥ ɔ ³	0	3 7 4 8	AXLT	SUN5	12	12.S.C 12.U.V 12.N.c 12.5.T	1.6 3.0 1.1 1.0	ɕoŋ⁵⁵	0	145	49	25	ɕ o ŋ ⁵⁵	i n c t	145	59	BAMBOO	145
68	SouthernGuizhouChuanqiandian-217_bamboo-1	Hmongic	BAMBOO	bamboo	竹子	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʈ ə ²¹	1927	424	阳入.*阳平	²¹	CentralMashanHmong	ʈ ə ⁸/²⁴	0	1 7 8	AXT	TE3	8	8.T.C 8.E.V 8.3.T	1.6 3.0 1.0	ʈə²¹	0	143	51	24	ʈ ə ²¹	i n t	143	57	BAMBOO	143
69	WesternXiangxi-217_bamboo-1	Hmongic	BAMBOO	bamboo	竹子	WesternXiangxi	Xiangxi, West	west2430	q o ³⁵ + ɬ o ⁴⁴	1927	379	阴平 阴上.阴入.*阴平	³⁵ ⁴⁴	WesternXiangxiMiao	l̥ʰ o ³	1	1 7 8 9 5 7 8	AXT_AXT	KU2_LU5	11	11.K.C 11.U.V 11.2.T 11._._ 11.L.C 11.U.V 11.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qo³⁵+ɬo⁴⁴	0	144 138	52	20	q o ³⁵ + ɬ o ⁴⁴	i n t + i n t	144 138	52	_bamboo BAMBOO	138
70	NorthernQiandong-217_bamboo-1	Hmongic	BAMBOO	bamboo	竹子	NorthernQiandong	Qiandong, North	nort2747	ɬʰ o ³⁵	1927	379	阴上	³⁵	NorthernQiandongMiao	l̥ʰ o ³	0	5 7 8	AXT	LU2	7	7.L.C 7.U.V 7.2.T	1.6 3.0 1.0	ɬʰo³⁵	0	138	53	20	ɬʰ o ³⁵	i n t	138	52	BAMBOO	138
71	Mien-217_bamboo-1	Mienic	BAMBOO	bamboo	竹子	Mien	Mien	iumi1238	ɬ au ⁵³	1927	379	阴上	⁵³	luMien	l̥ au ³	0	5 7 8	AXT	LA3	6	6.L.C 6.A.V 6.3.T	1.6 3.0 1.0	ɬau⁵³	0	138	53	20	ɬ au ⁵³	i n t	138	52	BAMBOO	138
72	KimMun-217_bamboo-1	Mienic	BAMBOO	bamboo	竹子	KimMun	Kim Mun	kimm1245	l au ⁵¹	1927	379	上声.清.气.*上	⁵¹	KimMun	l ɔu ³	0	5 7 8	AXT	LA3	5	5.L.C 5.A.V 5.3.T	1.6 3.0 1.0	lau⁵¹	0	138	53	20	l au ⁵¹	i n t	138	52	BAMBOO	138
73	BiaoMin-217_bamboo-1	Mienic	BAMBOO	bamboo	竹子	BiaoMin	Biao Min	biao1254	ɬ au ³⁵	1927	379	阴上	³⁵	BiaoMon	ɬ au ³	0	5 7 8	AXT	LA2	1	1.L.C 1.A.V 1.2.T	1.6 3.0 1.0	ɬau³⁵	0	138	53	20	ɬ au ³⁵	i n t	138	52	BAMBOO	138
74	ZaoMin-217_bamboo-1	Mienic	BAMBOO	bamboo	竹子	ZaoMin	Zao Min	dzao1238	l au ²⁴	1927	379	阴上.*阳平	²⁴	DzaoMin	l au ³	0	5 7 8	AXT	LA2	13	13.L.C 13.A.V 13.2.T	1.6 3.0 1.0	lau²⁴	0	138	53	20	l au ²⁴	i n t	138	52	BAMBOO	138
75	EasternLuobuohe-239_bambooshoot-1	Hmongic	BAMBOO SHOOT	bamboo shoot	笋	EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + ⁿb j a ²⁴	2494	187	轻声 去.*去	⁰⁵ ²⁴	Luopohe	ⁿp j a ᶜ/³	1	1 7 8 9 1 6 7 8	AXT_ACXT	KU6_PJA2	3	3.K.C 3.U.V 3.6.T 3._._ 3.P.C 3.J.C 3.A.V 3.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	qo⁰/⁵+ⁿbja²⁴	0	156 155	56	26	q o ⁰/⁵ + ⁿb j a ²⁴	i n t + i m n t	156 155	60	_bamboo BAMBOO	155
76	WesternLuobuohe-239_bambooshoot-1	Hmongic	BAMBOO SHOOT	bamboo shoot	笋	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + ⁿb a ³⁵	2494	187	轻声 去.*去	⁰² ³⁵	Luopohe	ⁿp j a ᶜ/³	1	1 7 8 9 1 7 8	AXT_AXT	HE6_PA2	10	10.H.C 10.E.V 10.6.T 10._._ 10.P.C 10.A.V 10.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔə⁰/²+ⁿba³⁵	0	159 155	57	26	ʔ ə ⁰/² + ⁿb - a ³⁵	i n t + i n t	159 155	60	_bamboo BAMBOO	155
77	SouthernGuizhouChuanqiandian-239_bambooshoot-1	Hmongic	BAMBOO SHOOT	bamboo shoot	笋	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿp ʐ ə ¹³	2494	187	阳去.阴入乙.*去	¹³	CentralMashanHmong	ⁿp ʐ əa ⁶/¹³	0	1 3 7 8	ACXT	PSE2	8	8.P.C 8.S.C 8.E.V 8.2.T	1.6 1.2 3.0 1.0	ⁿpʐə¹³	0	155	58	26	ⁿp ʐ ə ¹³	i m n t	155	60	BAMBOO	155
78	WesternXiangxi-239_bambooshoot-1	Hmongic	BAMBOO SHOOT	bamboo shoot	笋	WesternXiangxi	Xiangxi, West	west2430	m ʐ ɑ ⁴²	2494	187	*不明	⁴²	WesternXiangxiMiao	m ʐ ɑ ⁶/¹³	0	4 3 7 8	ACYT	MSA3	11	11.M.C 11.S.C 11.A.V 11.3.T	1.6 1.2 3.0 1.0	mʐɑ⁴²	0	155	58	26	m ʐ ɑ ⁴²	i m n t	155	60	BAMBOO	155
79	NorthernQiandong-239_bambooshoot-1	Hmongic	BAMBOO SHOOT	bamboo shoot	笋	NorthernQiandong	Qiandong, North	nort2747	z a ¹³	2494	187	阴入.*去	¹³	NorthernQiandongMiao	z a ⁶/¹³	0	3 7 8	AXT	SA2	7	7.S.C 7.A.V 7.2.T	1.6 3.0 1.0	za¹³	0	157	59	27	z a ¹³	i n t	157	62	BAMBOO	157
80	WesternBaheng-239_bambooshoot-1	Hmongic	BAMBOO SHOOT	bamboo shoot	笋	WesternBaheng	Baheng, West	pahn1237	nʲ ei ⁴⁴	2494	187	阳去	⁴⁴	PaHng	m j e ⁶/¹³	0	4 7 8	AXT	NE5	9	9.N.C 9.E.V 9.5.T	1.6 3.0 1.0	nʲei⁴⁴	0	158	60	28	nʲ ei ⁴⁴	i n t	158	63	BAMBOO	158
81	EasternBaheng-239_bambooshoot-1	Hmongic	BAMBOO SHOOT	bamboo shoot	笋	EasternBaheng	Baheng, East	pahn1237	ⁿp j e ³¹	2494	187	阳去.阳入	³¹	PaHng	m j e ⁶/¹³	0	1 6 7 8	ACXT	PJE3	2	2.P.C 2.J.C 2.E.V 2.3.T	1.6 1.2 3.0 1.0	ⁿpje³¹	0	155	58	26	ⁿp j e ³¹	i m n t	155	60	BAMBOO	155
82	Jiongnai-239_bambooshoot-1	Hmongic	BAMBOO SHOOT	bamboo shoot	笋	Jiongnai	Jiongnai	jion1236	ⁿp j a ¹¹	2494	187	阳去	¹¹	JiongnaiBunu	ⁿp j a ⁶/¹³	0	1 6 7 8	ACXT	PJA1	4	4.P.C 4.J.C 4.A.V 4.1.T	1.6 1.2 3.0 1.0	ⁿpja¹¹	0	155	58	26	ⁿp j a ¹¹	i m n t	155	60	BAMBOO	155
83	Mien-239_bambooshoot-1	Mienic	BAMBOO SHOOT	bamboo shoot	笋	Mien	Mien	iumi1238	b ai ²¹	2494	187	阳去	²¹	luMien	b j e ⁶/¹³	0	1 7 8	AXT	PA3	6	6.P.C 6.A.V 6.3.T	1.6 3.0 1.0	bai²¹	0	155	58	26	b - ai ²¹	i n t	155	60	BAMBOO	155
84	KimMun-239_bambooshoot-1	Mienic	BAMBOO SHOOT	bamboo shoot	笋	KimMun	Kim Mun	kimm1245	b j ai ⁴²	2494	187	去声.浊.入声.浊	⁴²	KimMun	b j ai ⁶/¹³	0	1 6 7 8	ACXT	PJA3	5	5.P.C 5.J.C 5.A.V 5.3.T	1.6 1.2 3.0 1.0	bjai⁴²	0	155	58	26	b j ai ⁴²	i m n t	155	60	BAMBOO	155
85	BiaoMin-239_bambooshoot-1	Mienic	BAMBOO SHOOT	bamboo shoot	笋	BiaoMin	Biao Min	biao1254	b l ai ⁴²	2494	187	阳上.阳去	⁴²	BiaoMon	b l ai ⁶/¹³	0	1 5 7 8	ACXT	PLA3	1	1.P.C 1.L.C 1.A.V 1.3.T	1.6 1.2 3.0 1.0	blai⁴²	0	155	58	26	b l ai ⁴²	i m n t	155	60	BAMBOO	155
86	ZaoMin-239_bambooshoot-1	Mienic	BAMBOO SHOOT	bamboo shoot	笋	ZaoMin	Zao Min	dzao1238	b e ²²	2494	187	阳去.阳入	²²	DzaoMin	b ɛi ⁶/¹³	0	1 7 8	AXT	PE1	13	13.P.C 13.E.V 13.1.T	1.6 3.0 1.0	be²²	0	155	58	26	b - e ²²	i n t	155	60	BAMBOO	155
87	Mien-727_barkofdog-1	Mienic	BARKING	bark (of dog)	吠	Mien	Mien	iumi1238	h əu ²¹	1206	572	阳去	²¹	luMien	tɕ u ŋ ⁵¹	0	3 7 8	AXT	HE3	6	6.H.C 6.E.V 6.3.T	1.6 3.0 1.0	həu²¹	0	174	66	33	h əu ²¹	i n t	174	69	BARKING	174
88	KimMun-727_barkofdog-1	Mienic	BARKING	bark (of dog)	吠	KimMun	Kim Mun	kimm1245	tʃ uː ŋ ⁵⁵	1206	572	去声.清.入声.清	⁵⁵	KimMun	ȶ u ŋ ⁵	0	1 7 4 8	AXLT	TYN5	5	5.T.C 5.Y.V 5.N.c 5.5.T	1.6 3.0 1.1 1.0	tʃuːŋ⁵⁵	0	173	63	32	tʃ uː ŋ ⁵⁵	i n c t	173	66	BARKING	173
89	BiaoMin-727_barkofdog-1	Mienic	BARKING	bark (of dog)	吠	BiaoMin	Biao Min	biao1254	d ɥ ə ²⁴	1206	572	阴去.*去	²⁴	BiaoMon	ɖ w ə ⁵	0	1 6 7 8	ACXT	TJE2	1	1.T.C 1.J.C 1.E.V 1.2.T	1.6 1.2 3.0 1.0	dɥə²⁴	0	170	67	29	d ɥ ə ²⁴	i m n t	170	67	BARKING	170
90	EasternLuobuohe-320_cowshed-1	Hmongic	BARN OR SHED	cowshed	牛圈	EasternLuobuohe	Luobuohe, Eastern	luop1235	ⁿg a ³¹ + ʑ u ⁵⁵	3025	470	平.*阳平 上.*上	³¹ ⁵⁵	Luopohe	wj/ɥ a ŋ ᴮ/²	0	1 7 8 9 3 7 8	AXT_AXT	KA3_SY5	3	3.K.C 3.A.V 3.3.T 3._._ 3.S.C 3.Y.V 3.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ⁿga³¹+ʑu⁵⁵	0	185 186	69	37	ⁿg a ³¹ + ʑ u ⁵⁵	i n t + i n t	185 618	75	_barn BARN	185
91	WesternLuobuohe-320_cowshed-1	Hmongic	BARN OR SHED	cowshed	牛圈	WesternLuobuohe	Luobuohe, Western	luop1235	ⁿg ɑ ³¹ + ʑ u ⁵⁵	3025	470	平.入.*阳平 上.*阴平.*上	³¹ ⁵⁵	Luopohe	wj/ɥ a ŋ ᴮ/²	0	1 7 8 9 3 7 8	AXT_AXT	KA3_SY5	10	10.K.C 10.A.V 10.3.T 10._._ 10.S.C 10.Y.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ⁿgɑ³¹+ʑu⁵⁵	0	185 186	69	37	ⁿg ɑ ³¹ + ʑ u ⁵⁵	i n t + i n t	185 618	75	_barn BARN	185
92	SouthernGuizhouChuanqiandian-320_cowshed-1	Hmongic	BARN OR SHED	cowshed	牛圈	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿk a ⁵³ + ŋ u ⁵³	3025	470	阳平 阳平	⁵³ ⁵³	CentralMashanHmong	ʐ o ŋ ⁴	0	1 7 8 9 4 7 8	AXT_AXT	KA3_NY3	8	8.K.C 8.A.V 8.3.T 8._._ 8.N.C 8.Y.V 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ⁿka⁵³+ŋu⁵³	0	185 187	70	37	ⁿk a ⁵³ + ŋ - u - ⁵³	i n t + i n t	185 187	76	BARN _barn	185
93	WesternXiangxi-320_cowshed-1	Hmongic	BARN OR SHED	cowshed	牛圈	WesternXiangxi	Xiangxi, West	west2430	ʈ o ŋ ³¹ + ʑ u ²²	3025	470	阳平.*阳平 *不明	³¹ ²²	WesternXiangxiMiao	ʐ e ⁴	1	1 7 4 8 9 3 7 8	AXLT_AXT	TUN3_SY1	11	11.T.C 11.U.V 11.N.c 11.3.T 11._._ 11.S.C 11.Y.V 11.1.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	ʈoŋ³¹+ʑu²²	0	183 186	71	37	ʈ - o ŋ ³¹ + ʑ u ²²	i n c t + i n t	183 618	73	BARN _barn	186
94	Mien-320_cowshed-1	Mienic	BARN OR SHED	cowshed	牛圈	Mien	Mien	iumi1238	ŋ u ŋ ³¹ + l aː n ³¹	3025	470	阳平 阳平	³¹ ³¹	luMien	g a m ⁴	1	4 7 4 8 9 5 7 4 8	AXLT_AXLT	NYN3_LAN3	6	6.N.C 6.Y.V 6.N.c 6.3.T 6._._ 6.L.C 6.A.V 6.N.c 6.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	ŋuŋ³¹+laːn³¹	0	184 183	76	37	ŋ u ŋ ³¹ + l - aː n ³¹	i n c t + i n c t	184 183	73	_barn BARN	183
95	KimMun-320_cowshed-1	Mienic	BARN OR SHED	cowshed	牛圈	KimMun	Kim Mun	kimm1245	ŋ oː ŋ ³³ + g j aː n ³³	3025	470	平声.浊.*阴平 平声.浊.*阴平	³³ ³³	KimMun	g j a m ⁴	1	4 7 4 8 9 1 6 7 4 8	AXLT_ACXLT	NUN4_KJAN4	5	5.N.C 5.U.V 5.N.c 5.4.T 5._._ 5.K.C 5.J.C 5.A.V 5.N.c 5.4.T	1.6 3.0 1.1 1.0 0.0 1.6 1.2 3.0 1.1 1.0	ŋoːŋ³³+gjaːn³³	0	184 183	76	37	ŋ oː ŋ ³³ + g j aː n ³³	i n c t + i m n c t	184 183	73	_barn BARN	183
96	BiaoMin-320_cowshed-1	Mienic	BARN OR SHED	cowshed	牛圈	BiaoMin	Biao Min	biao1254	g l a n ³¹	3025	470	阳平.*阳平	³¹	BiaoMon	l a n ⁴	0	1 5 7 4 8	ACXLT	KLAN3	1	1.K.C 1.L.C 1.A.V 1.N.c 1.3.T	1.6 1.2 3.0 1.1 1.0	glan³¹	0	183	77	37	g l a n ³¹	i m n c t	183	73	BARN	183
97	ZaoMin-320_cowshed-1	Mienic	BARN OR SHED	cowshed	牛圈	ZaoMin	Zao Min	dzao1238	ŋ̍ */ə ŋ ⁵³ + ʑ u ⁵³	3025	470	阳平.*去 阳平.*去	⁵³ ⁵³	DzaoMin	dz u m ⁴	1	4 7 4 8 9 3 7 8	AXLT_AXT	NEN3_SY3	13	13.N.C 13.E.V 13.N.c 13.3.T 13._._ 13.S.C 13.Y.V 13.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	ŋ̍*/əŋ⁵³+ʑu⁵³	0	184 186	78	37	ŋ̍ */ə ŋ ⁵³ + ʑ u ⁵³	i n c t + i n t	184 618	74	BARN _barn	186
98	WhiteHmong-1371_tobe-1	Hmongic	BE	to be		WhiteHmong	White Hmong	hmon1333	j o ³¹	1579	654	².⁴.⁶	³¹	HmongDaw	j ɔ ⁶/¹³	0	6 7 8	AXT	JU3	12	12.J.C 12.U.V 12.3.T	1.6 3.0 1.0	jo³¹	0	213	79	43	j o ³¹	i n t	213	84	BE	213
99	EasternLuobuohe-798_becopula-1	Hmongic	BE	be (copula)	是	EasternLuobuohe	Luobuohe, Eastern	luop1235	ʑ u ŋ ²⁴	1579	654	去.*去	²⁴	Luopohe	ʑ o ŋ ᶜ/³	0	3 7 4 8	AXLT	SYN2	3	3.S.C 3.Y.V 3.N.c 3.2.T	1.6 3.0 1.1 1.0	ʑuŋ²⁴	0	210	81	40	ʑ u ŋ ²⁴	i n c t	210	81	BE	210
100	WesternLuobuohe-798_becopula-1	Hmongic	BE	be (copula)	是	WesternLuobuohe	Luobuohe, Western	luop1235	ʑ o ŋ ³⁵	1579	654	去.*去	³⁵	Luopohe	ʑ o ŋ ᶜ/³	0	3 7 4 8	AXLT	SUN2	10	10.S.C 10.U.V 10.N.c 10.2.T	1.6 3.0 1.1 1.0	ʑoŋ³⁵	0	210	81	40	ʑ o ŋ ³⁵	i n c t	210	81	BE	210
101	SouthernGuizhouChuanqiandian-798_becopula-1	Hmongic	BE	be (copula)	是	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʑ o ŋ ¹³	1579	654	阳去.阴入乙.*去	¹³	CentralMashanHmong	ʑ o ŋ ⁶/¹³	0	3 7 4 8	AXLT	SUN2	8	8.S.C 8.U.V 8.N.c 8.2.T	1.6 3.0 1.1 1.0	ʑoŋ¹³	0	210	81	40	ʑ o ŋ ¹³	i n c t	210	81	BE	210
102	WesternBaheng-798_becopula-1	Hmongic	BE	be (copula)	是	WesternBaheng	Baheng, West	pahn1237	s ei ⁴²	1579	654	阳入	⁴²	PaHng	ȵ ɯ ⁶/¹³	0	3 7 8	AXT	SE3	9	9.S.C 9.E.V 9.3.T	1.6 3.0 1.0	sei⁴²	0	209	84	39	s ei ⁴²	i n t	209	80	BE	209
103	EasternBaheng-798_becopula-1	Hmongic	BE	be (copula)	是	EasternBaheng	Baheng, East	pahn1237	ɕ i ⁵³	1579	654	阴入.*阳上.*阳去	⁵³	PaHng	ȵ ɯ ⁶/¹³	0	3 7 8	AXT	SI3	2	2.S.C 2.I.V 2.3.T	1.6 3.0 1.0	ɕi⁵³	0	209	84	39	ɕ i ⁵³	i n t	209	80	BE	209
104	Mien-798_becopula-1	Mienic	BE	be (copula)	是	Mien	Mien	iumi1238	ts ei ²³¹	1579	345	阳上	²³¹	luMien	tɕ ei ⁴	0	2 7 8	AXT	CE6	6	6.C.C 6.E.V 6.6.T	1.6 3.0 1.0	tsei²³¹	0	208	83	38	ts - ei ²³¹	i n t	208	79	BE	208
105	KimMun-798_becopula-1	Mienic	BE	be (copula)	是	KimMun	Kim Mun	kimm1245	tʃ ei ³¹	1579	345	上声.浊.去声.气.*阳平	³¹	KimMun	ȶ ei ⁴	0	1 7 8	AXT	TE3	5	5.T.C 5.E.V 5.3.T	1.6 3.0 1.0	tʃei³¹	0	208	83	38	tʃ - ei ³¹	i n t	208	79	BE	208
106	BiaoMin-798_becopula-1	Mienic	BE	be (copula)	是	BiaoMin	Biao Min	biao1254	t j əi ⁴²	1579	345	阳上.阳去	⁴²	BiaoMon	ȶ əi ⁴	0	1 6 7 8	ACXT	TJE3	1	1.T.C 1.J.C 1.E.V 1.3.T	1.6 1.2 3.0 1.0	tjəi⁴²	0	208	83	38	t j əi ⁴²	i m n t	208	79	BE	208
107	ZaoMin-798_becopula-1	Mienic	BE	be (copula)	是	ZaoMin	Zao Min	dzao1238	s ei ⁴⁴	1579	345	阴平.阳上.阴入.*阴平	⁴⁴	DzaoMin	s ɛi ⁴	0	3 7 8	AXT	SE5	13	13.S.C 13.E.V 13.5.T	1.6 3.0 1.0	sei⁴⁴	0	209	84	39	s ei ⁴⁴	i n t	209	80	BE	209
108	WhiteHmong-355_tobealive-1	Hmongic	BE ALIVE	to be alive		WhiteHmong	White Hmong	hmon1333	tɕ i/j a ⁵³ + ʂ i/j ə ³³	1422	588	² ⁵	⁵³ ³³	HmongDaw	c i/j a ²	0	2 6 7 8 9 3 6 7 8	ACXT_ACXT	CJA3_SJE4	12	12.C.C 12.J.C 12.A.V 12.3.T 12._._ 12.S.C 12.J.C 12.E.V 12.4.T	1.6 1.2 3.0 1.0 0.0 1.6 1.2 3.0 1.0	tɕi/ja⁵³+ʂi/jə³³	0	234 235	86	54	tɕ i/j a ⁵³ + ʂ i/j ə ³³	i m n t + i m n t	234 235	97	BE _be	234
109	EasternLuobuohe-580_aliveliving-1	Hmongic	BE ALIVE	alive (living)	活	EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + ʑ e ³¹	1422	588	轻声 平.*阳平	⁰² ³¹	Luopohe	ʑ i ᴬ/¹	1	1 7 8 9 3 7 8	AXT_AXT	TE6_SE3	3	3.T.C 3.E.V 3.6.T 3._._ 3.S.C 3.E.V 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tə⁰/²+ʑe³¹	0	225 226	87	47	t ə ⁰/² + ʑ e ³¹	i n t + i n t	120 226	87	BE _be	226
110	WesternLuobuohe-580_aliveliving-1	Hmongic	BE ALIVE	alive (living)	活	WesternLuobuohe	Luobuohe, Western	luop1235	t ə ⁰/² + ʑ e ³¹	1422	588	轻声 平.入.*阳平	⁰² ³¹	Luopohe	ʑ i ᴬ/¹	1	1 7 8 9 3 7 8	AXT_AXT	TE6_SE3	10	10.T.C 10.E.V 10.6.T 10._._ 10.S.C 10.E.V 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tə⁰/²+ʑe³¹	0	225 226	87	47	t ə ⁰/² + ʑ e ³¹	i n t + i n t	120 226	87	BE _be	226
111	SouthernGuizhouChuanqiandian-580_aliveliving-1	Hmongic	BE ALIVE	alive (living)	活	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	tɕ e n ⁵³	1422	588	阳平	⁵³	CentralMashanHmong	tɕ ei n ²	0	2 7 4 8	AXLT	CEN3	8	8.C.C 8.E.V 8.N.c 8.3.T	1.6 3.0 1.1 1.0	tɕen⁵³	0	231	88	52	tɕ e n ⁵³	i n c t	231	94	BE	231
112	WhiteHmong-399_tobehungry-1	Hmongic	BE HUNGRY	to be hungry		WhiteHmong	White Hmong	hmon1333	tʃʰ ai ⁵⁵ + p l a ⁵⁵	1533	535	¹ ¹	⁵⁵ ⁵⁵	HmongDaw	ʈʂʰ ai ¹	0	1 7 8 9 1 5 7 8	AXT_ACXT	TA5_PLA5	12	12.T.C 12.A.V 12.5.T 12._._ 12.P.C 12.L.C 12.A.V 12.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	tʃʰai⁵⁵+pla⁵⁵	0	244 248	97	58	tʃʰ ai ⁵⁵ + p l a ⁵⁵	i n t + i m n t	244 248	102	BE _be	244
113	EasternLuobuohe-620_behungry-1	Hmongic	BE HUNGRY	be hungry	饿	EasternLuobuohe	Luobuohe, Eastern	luop1235	tsʰ e ³¹	1533	535	平.*阳平	³¹	Luopohe	tsʰ e ᴬ/¹	0	2 7 8	AXT	CE3	3	3.C.C 3.E.V 3.3.T	1.6 3.0 1.0	tsʰe³¹	0	243	98	57	tsʰ e ³¹	i n t	243	101	BE	243
